CODGEO;LIBGEO;AAV2020;LIBAAV2020;CATEAAV2020;DEP;REG
21037;Auxey-Duresses;174;Beaune;20;21;27
21038;Auxonne;028;Dijon;20;21;27
21039;Avelanges;028;Dijon;20;21;27
21040;Avosnes;028;Dijon;20;21;27
21041;Avot;028;Dijon;20;21;27
21042;Bagnot;174;Beaune;20;21;27
21043;Baigneux-les-Juifs;000;Commune hors attraction des villes;30;21;27
21044;Balot;365;Châtillon-sur-Seine;20;21;27
21045;Barbirey-sur-Ouche;028;Dijon;20;21;27
21046;Bard-le-Régulier;239;Autun;20;21;27
21047;Bard-lès-Époisses;392;Semur-en-Auxois;20;21;27
21048;Barges;028;Dijon;20;21;27
21049;Barjon;028;Dijon;20;21;27
21050;Baubigny;174;Beaune;20;21;27
21051;Baulme-la-Roche;028;Dijon;20;21;27
21052;Beaulieu;365;Châtillon-sur-Seine;20;21;27
21053;Beaumont-sur-Vingeanne;028;Dijon;20;21;27
21054;Beaune;174;Beaune;11;21;27
21055;Beaunotte;000;Commune hors attraction des villes;30;21;27
21056;Beire-le-Châtel;028;Dijon;20;21;27
21057;Beire-le-Fort;028;Dijon;20;21;27
21058;Belan-sur-Ource;365;Châtillon-sur-Seine;20;21;27
21059;Bellefond;028;Dijon;20;21;27
21060;Belleneuve;028;Dijon;20;21;27
21061;Bellenod-sur-Seine;000;Commune hors attraction des villes;30;21;27
21062;Bellenot-sous-Pouilly;028;Dijon;20;21;27
21063;Beneuvre;000;Commune hors attraction des villes;30;21;27
21064;Benoisey;442;Montbard;20;21;27
21065;Bessey-en-Chaume;174;Beaune;20;21;27
21066;Bessey-la-Cour;000;Commune hors attraction des villes;30;21;27
21067;Bessey-lès-Cîteaux;028;Dijon;20;21;27
21068;Beurey-Bauguay;000;Commune hors attraction des villes;30;21;27
21069;Beurizot;000;Commune hors attraction des villes;30;21;27
21070;Bévy;028;Dijon;20;21;27
21071;Bèze;028;Dijon;20;21;27
21072;Bézouotte;028;Dijon;20;21;27
21074;Billey;134;Dole;20;21;27
21075;Billy-lès-Chanceaux;028;Dijon;20;21;27
21076;Binges;028;Dijon;20;21;27
21077;Bissey-la-Côte;365;Châtillon-sur-Seine;20;21;27
21078;Bissey-la-Pierre;365;Châtillon-sur-Seine;20;21;27
21079;Blagny-sur-Vingeanne;028;Dijon;20;21;27
21080;Blaisy-Bas;028;Dijon;20;21;27
21081;Blaisy-Haut;028;Dijon;20;21;27
21082;Blancey;000;Commune hors attraction des villes;30;21;27
21083;Blanot;000;Commune hors attraction des villes;30;21;27
21084;Source-Seine;028;Dijon;20;21;27
21085;Bligny-le-Sec;028;Dijon;20;21;27
21086;Bligny-lès-Beaune;174;Beaune;20;21;27
21087;Bligny-sur-Ouche;174;Beaune;20;21;27
21088;Boncourt-le-Bois;028;Dijon;20;21;27
21089;Bonnencontre;028;Dijon;20;21;27
21090;Boudreville;000;Commune hors attraction des villes;30;21;27
21091;Bouhey;028;Dijon;20;21;27
21092;Bouilland;174;Beaune;20;21;27
21093;Bouix;365;Châtillon-sur-Seine;20;21;27
21094;Bourberain;028;Dijon;20;21;27
21095;Bousselange;134;Dole;20;21;27
21096;Boussenois;028;Dijon;20;21;27
21097;Boussey;000;Commune hors attraction des villes;30;21;27
21098;Boux-sous-Salmaise;000;Commune hors attraction des villes;30;21;27
21099;Bouze-lès-Beaune;174;Beaune;20;21;27
21100;Brain;000;Commune hors attraction des villes;30;21;27
21101;Braux;392;Semur-en-Auxois;20;21;27
21102;Brazey-en-Morvan;000;Commune hors attraction des villes;30;21;27
21103;Brazey-en-Plaine;028;Dijon;20;21;27
21104;Brémur-et-Vaurois;365;Châtillon-sur-Seine;20;21;27
21105;Bressey-sur-Tille;028;Dijon;20;21;27
21106;Bretenière;028;Dijon;20;21;27
21107;Bretigny;028;Dijon;20;21;27
21108;Brianny;392;Semur-en-Auxois;20;21;27
21109;Brion-sur-Ource;365;Châtillon-sur-Seine;20;21;27
21110;Brochon;028;Dijon;20;21;27
21111;Brognon;028;Dijon;20;21;27
21112;Broin;028;Dijon;20;21;27
21113;Broindon;028;Dijon;20;21;27
21114;Buffon;442;Montbard;20;21;27
21115;Buncey;365;Châtillon-sur-Seine;20;21;27
21116;Bure-les-Templiers;000;Commune hors attraction des villes;30;21;27
21117;Busseaut;000;Commune hors attraction des villes;30;21;27
21118;Busserotte-et-Montenaille;028;Dijon;20;21;27
21119;Bussières;028;Dijon;20;21;27
21120;La Bussière-sur-Ouche;028;Dijon;20;21;27
21121;Bussy-la-Pesle;028;Dijon;20;21;27
21122;Bussy-le-Grand;619;Venarey-les-Laumes;20;21;27
21123;Buxerolles;365;Châtillon-sur-Seine;20;21;27
21124;Censerey;000;Commune hors attraction des villes;30;21;27
21125;Cérilly;365;Châtillon-sur-Seine;20;21;27
21126;Cessey-sur-Tille;028;Dijon;20;21;27
21127;Chaignay;028;Dijon;20;21;27
21128;Chailly-sur-Armançon;000;Commune hors attraction des villes;30;21;27
21129;Chambain;365;Châtillon-sur-Seine;20;21;27
21130;Chambeire;028;Dijon;20;21;27
21131;Chamblanc;028;Dijon;20;21;27
21132;Chambœuf;028;Dijon;20;21;27
21133;Chambolle-Musigny;028;Dijon;20;21;27
21134;Chamesson;365;Châtillon-sur-Seine;20;21;27
21135;Champagne-sur-Vingeanne;028;Dijon;20;21;27
21136;Champagny;028;Dijon;20;21;27
21137;Champ-d'Oiseau;442;Montbard;20;21;27
21138;Champdôtre;028;Dijon;20;21;27
21139;Champeau-en-Morvan;000;Commune hors attraction des villes;30;21;27
21140;Champignolles;000;Commune hors attraction des villes;30;21;27
21141;Champrenault;028;Dijon;20;21;27
21142;Chanceaux;028;Dijon;20;21;27
21143;Channay;000;Commune hors attraction des villes;30;21;27
21144;Charencey;028;Dijon;20;21;27
21145;Charigny;392;Semur-en-Auxois;20;21;27
21146;Charmes;028;Dijon;20;21;27
21147;Charny;000;Commune hors attraction des villes;30;21;27
21148;Charrey-sur-Saône;028;Dijon;20;21;27
21149;Charrey-sur-Seine;365;Châtillon-sur-Seine;20;21;27
21150;Chassagne-Montrachet;174;Beaune;20;21;27
21151;Chassey;392;Semur-en-Auxois;20;21;27
21152;Châteauneuf;000;Commune hors attraction des villes;30;21;27
21153;Châtellenot;000;Commune hors attraction des villes;30;21;27
21154;Châtillon-sur-Seine;365;Châtillon-sur-Seine;11;21;27
21155;Chaudenay-la-Ville;000;Commune hors attraction des villes;30;21;27
21156;Chaudenay-le-Château;000;Commune hors attraction des villes;30;21;27
21157;Chaugey;000;Commune hors attraction des villes;30;21;27
21158;Chaume-et-Courchamp;028;Dijon;20;21;27
21159;La Chaume;365;Châtillon-sur-Seine;20;21;27
21160;Chaume-lès-Baigneux;000;Commune hors attraction des villes;30;21;27
21161;Chaumont-le-Bois;365;Châtillon-sur-Seine;20;21;27
21162;Chaux;028;Dijon;20;21;27
21163;Chazeuil;028;Dijon;20;21;27
21164;Chazilly;028;Dijon;20;21;27
21165;Chemin-d'Aisey;365;Châtillon-sur-Seine;20;21;27
21166;Chenôve;028;Dijon;12;21;27
21167;Cheuge;028;Dijon;20;21;27
21168;Chevannay;028;Dijon;20;21;27
21169;Chevannes;028;Dijon;20;21;27
21170;Chevigny-en-Valière;174;Beaune;20;21;27
21171;Chevigny-Saint-Sauveur;028;Dijon;20;21;27
21172;Chivres;174;Beaune;20;21;27
21173;Chorey-les-Beaune;174;Beaune;20;21;27
21175;Cirey-lès-Pontailler;028;Dijon;20;21;27
21176;Civry-en-Montagne;028;Dijon;20;21;27
21177;Clamerey;392;Semur-en-Auxois;20;21;27
21178;Valforêt;028;Dijon;20;21;27
21179;Clénay;028;Dijon;20;21;27
21180;Cléry;028;Dijon;20;21;27
21181;Clomot;000;Commune hors attraction des villes;30;21;27
21182;Collonges-lès-Bévy;028;Dijon;20;21;27
21183;Collonges-et-Premières;028;Dijon;20;21;27
21184;Colombier;000;Commune hors attraction des villes;30;21;27
21185;Combertault;174;Beaune;20;21;27
21186;Comblanchien;028;Dijon;20;21;27
21187;Commarin;000;Commune hors attraction des villes;30;21;27
21189;Corberon;174;Beaune;20;21;27
21190;Corcelles-les-Arts;174;Beaune;20;21;27
21191;Corcelles-lès-Cîteaux;028;Dijon;20;21;27
21192;Corcelles-les-Monts;028;Dijon;20;21;27
21193;Corgengoux;174;Beaune;20;21;27
21194;Corgoloin;174;Beaune;20;21;27
21195;Cormot-Vauchignon;174;Beaune;20;21;27
21196;Corpeau;174;Beaune;20;21;27
21197;Corpoyer-la-Chapelle;619;Venarey-les-Laumes;20;21;27
21198;Corrombles;392;Semur-en-Auxois;20;21;27
21199;Corsaint;392;Semur-en-Auxois;20;21;27
21200;Couchey;028;Dijon;20;21;27
21201;Coulmier-le-Sec;365;Châtillon-sur-Seine;20;21;27
21202;Courban;365;Châtillon-sur-Seine;20;21;27
21203;Courcelles-Frémoy;392;Semur-en-Auxois;20;21;27
21204;Courcelles-lès-Montbard;442;Montbard;20;21;27
21205;Courcelles-lès-Semur;392;Semur-en-Auxois;20;21;27
21207;Courlon;028;Dijon;20;21;27
21208;Courtivron;028;Dijon;20;21;27
21209;Couternon;028;Dijon;20;21;27
21210;Créancey;028;Dijon;20;21;27
21211;Crécey-sur-Tille;028;Dijon;20;21;27
21212;Crépand;442;Montbard;20;21;27
21214;Crugey;028;Dijon;20;21;27
21215;Cuiserey;028;Dijon;20;21;27
21216;Culètre;000;Commune hors attraction des villes;30;21;27
21217;Curley;028;Dijon;20;21;27
21218;Curtil-Saint-Seine;028;Dijon;20;21;27
21219;Curtil-Vergy;028;Dijon;20;21;27
21220;Cussey-les-Forges;028;Dijon;20;21;27
21221;Cussy-la-Colonne;174;Beaune;20;21;27
21222;Cussy-le-Châtel;000;Commune hors attraction des villes;30;21;27
21223;Daix;028;Dijon;20;21;27
21224;Dampierre-en-Montagne;000;Commune hors attraction des villes;30;21;27
21225;Dampierre-et-Flée;028;Dijon;20;21;27
21226;Darcey;619;Venarey-les-Laumes;20;21;27
21227;Darois;028;Dijon;20;21;27
21228;Détain-et-Bruant;028;Dijon;20;21;27
21229;Diancey;000;Commune hors attraction des villes;30;21;27
21230;Diénay;028;Dijon;20;21;27
